Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts
01/03/2023,Tennessee Whiskey,Chris Stapleton,46,50,16,65
01/03/2023,Shirt,SZA,47,49,7,14
01/03/2023,No Role Modelz,J. Cole,48,35,29,-
01/03/2023,One Thing At A Time,Morgan Wallen,49,47,26,5
01/03/2023,Titi Me Pregunto,Bad Bunny,50,4,37,-
08/03/2023,Die For You,The Weeknd & Ariana Grande,1,22,1,19
08/03/2023,Boy's A Liar; Pt. 2,PinkPantheress & Ice Spice,2,1,1,4
08/03/2023,Last Night,Morgan Wallen,3,3,3,5
08/03/2023,Kill Bill,SZA,4,2,1,12
08/03/2023,TQG,Karol G x Shakira,5,5,1,-
08/03/2023,Flowers,Miley Cyrus,6,4,1,7
08/03/2023,Painting Pictures,Superstar Pride,7,13,7,2
08/03/2023,Creepin',Metro Boomin| The Weeknd & 21 Savage,8,5,2,13
08/03/2023,Just Wanna Rock,Lil Uzi Vert,9,6,6,18
08/03/2023,Something In The Orange,Zach Bryan,10,8,3,45
08/03/2023,Snooze,SZA,11,10,10,10
08/03/2023,Rock And A Hard Place,Bailey Zimmerman,12,9,9,34
08/03/2023,You Proof,Morgan Wallen,13,16,5,39
08/03/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,14,7,6,13
08/03/2023,Sure Thing,Miguel,15,14,13,9
08/03/2023,Thought You Should Know,Morgan Wallen,16,20,13,14
08/03/2023,Rich Flex,Drake & 21 Savage,17,11,1,17
08/03/2023,Anti-Hero,Taylor Swift,18,12,1,19
08/03/2023,Calm Down,Rema & Selena Gomez,19,21,19,9
08/03/2023,Unholy,Sam Smith & Kim Petras,20,15,1,23
08/03/2023,Golden Hour,JVKE,21,19,10,22
08/03/2023,Cuff It,Beyonce,22,17,4,14
08/03/2023,Love You Anyway,Luke Combs,23,18,5,3
08/03/2023,Thank God,Kane Brown With Katelyn Brown,24,23,12,19
08/03/2023,Wasted On You,Morgan Wallen,25,26,3,54
08/03/2023,Players,Coi Leray,26,27,26,4
08/03/2023,Favorite Song,Toosii,27,30,27,2
08/03/2023,As It Was,Harry Styles,28,24,1,44
08/03/2023,X Si Volvemos,Karol G x Romeo Santos,29,29,2,-
08/03/2023,Bebe Dame,Fuerza Regida X Grupo Frontera,30,29,10,9
08/03/2023,Until I Found You,Stephen Sanchez,31,40,25,9
08/03/2023,Bad Habit,Steve Lacy,32,31,1,32
08/03/2023,Dawns,Zach Bryan Featuring Maggie Rogers,33,25,20,5
08/03/2023,The Kind Of Love We Make,Luke Combs,34,35,7,30
08/03/2023,Wait For U,Future Featuring Drake & Tems,35,34,1,40
08/03/2023,Escapism,RAYE Featuring 070 Shake,36,28,12,9
08/03/2023,Under The Influence,Chris Brown,37,38,7,25
08/03/2023,Heart Like A Truck,Lainey Wilson,38,39,33,9
08/03/2023,Watch This (ARIZONATEARS Pluggnb Remix),Lil Uzi Vert,39,42,39,2
08/03/2023,I'm Good (Blue),David Guetta & Bebe Rexha,40,33,12,22
08/03/2023,One Thing At A Time,Morgan Wallen,41,49,26,6
08/03/2023,Going; Going; Gone,Luke Combs,42,36,28,9
08/03/2023,Ceilings,Lizzy McAlpine,43,43,1,-
08/03/2023,Freestyle,Lil Baby,44,44,34,12
08/03/2023,Low,SZA,45,45,10,11
08/03/2023,Lavender Haze,Taylor Swift,46,37,2,13
08/03/2023,Bzrp Music Sessions; Vol. 53,Bizarrap & Shakira,47,41,3,7
08/03/2023,Shirt,SZA,48,47,7,15
08/03/2023,I Wrote The Book,Morgan Wallen,49,43,20,4
08/03/2023,Mientras Me Curo del Cora,Karol G,50,50,1,-
15/03/2023,Last Night,Morgan Wallen,1,3,1,6
15/03/2023,Boy's A Liar; Pt. 2,PinkPantheress & Ice Spice,2,2,1,5
15/03/2023,Die For You,The Weeknd & Ariana Grande,3,1,1,20
15/03/2023,Kill Bill,SZA,4,4,1,13
15/03/2023,Flowers,Miley Cyrus,5,6,1,8
15/03/2023,Thinkin' Bout Me,Morgan Wallen,6,6,1,-
15/03/2023,One Thing At A Time,Morgan Wallen,7,41,7,7
15/03/2023,Ain't That Some,Morgan Wallen,8,8,1,-
15/03/2023,You Proof,Morgan Wallen,9,13,5,40
15/03/2023,Everything I Love,Morgan Wallen,10,10,2,-
15/03/2023,Thought You Should Know,Morgan Wallen,11,16,11,15
15/03/2023,Man Made A Bar,Morgan Wallen Featuring Eric Church,12,12,1,-
15/03/2023,I Wrote The Book,Morgan Wallen,13,49,13,5
15/03/2023,TQG,Karol G x Shakira,14,5,5,2
15/03/2023,'98 Braves,Morgan Wallen,15,15,1,-
15/03/2023,Devil Don't Know,Morgan Wallen,16,16,1,-
15/03/2023,Sunrise,Morgan Wallen,17,17,1,-
15/03/2023,Born With A Beer In My Hand,Morgan Wallen,18,18,1,-
15/03/2023,Whiskey Friends,Morgan Wallen,19,19,1,-
15/03/2023,Tennessee Numbers,Morgan Wallen,20,20,1,-
15/03/2023,Red Ruby Da Sleeze,Nicki Minaj,21,21,1,-
15/03/2023,Hope That's True,Morgan Wallen,22,22,1,-
15/03/2023,Cowgirls,Morgan Wallen Featuring ERNEST,23,23,1,-
15/03/2023,Rock And A Hard Place,Bailey Zimmerman,24,12,9,35
15/03/2023,Dying Man,Morgan Wallen,25,25,1,-
15/03/2023,Creepin',Metro Boomin| The Weeknd & 21 Savage,26,8,2,14
15/03/2023,Keith Whitley,Morgan Wallen,27,27,1,-
15/03/2023,Snooze,SZA,28,11,10,11
15/03/2023,In The Bible,Morgan Wallen Featuring HARDY,29,29,1,-
15/03/2023,Just Wanna Rock,Lil Uzi Vert,30,9,6,19
15/03/2023,Neon Star (Country Boy Lullaby),Morgan Wallen,31,31,1,-
15/03/2023,Calm Down,Rema & Selena Gomez,32,19,19,10
15/03/2023,Something In The Orange,Zach Bryan,33,10,3,46
15/03/2023,Me + All Your Reasons,Morgan Wallen,34,34,1,-
15/03/2023,I Deserve A Drink,Morgan Wallen,35,35,1,-
15/03/2023,Anti-Hero,Taylor Swift,36,18,1,20
15/03/2023,F150-50,Morgan Wallen,37,37,1,-
15/03/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,38,14,6,14
15/03/2023,Sure Thing,Miguel,39,15,13,10
15/03/2023,Tennessee Fan,Morgan Wallen,40,40,2,-
15/03/2023,Single Than She Was,Morgan Wallen,41,41,1,-
15/03/2023,Rich Flex,Drake & 21 Savage,42,17,1,18
15/03/2023,Wine Into Water,Morgan Wallen,43,43,1,-
15/03/2023,Wasted On You,Morgan Wallen,44,25,3,55
15/03/2023,Golden Hour,JVKE,45,21,10,23
15/03/2023,Unholy,Sam Smith & Kim Petras,46,20,1,24
15/03/2023,Days That End In Why,Morgan Wallen,47,47,1,-
15/03/2023,Painting Pictures,Superstar Pride,48,7,7,3
15/03/2023,180 (Lifestyle),Morgan Wallen,49,49,1,-
15/03/2023,Cuff It,Beyonce,50,22,4,15
22/03/2023,Last Night,Morgan Wallen,1,1,1,7
22/03/2023,Flowers,Miley Cyrus,2,5,1,9
22/03/2023,Boy's A Liar; Pt. 2,PinkPantheress & Ice Spice,3,2,1,6
22/03/2023,Kill Bill,SZA,4,4,1,14
22/03/2023,Die For You,The Weeknd & Ariana Grande,5,3,1,21
22/03/2023,Thinkin' Bout Me,Morgan Wallen,6,6,6,2
22/03/2023,TQG,Karol G x Shakira,7,14,5,3
22/03/2023,You Proof,Morgan Wallen,8,9,5,41
22/03/2023,One Thing At A Time,Morgan Wallen,9,7,7,8
22/03/2023,Thought You Should Know,Morgan Wallen,10,11,10,16
22/03/2023,Everything I Love,Morgan Wallen,11,10,10,3
22/03/2023,Ain't That Some,Morgan Wallen,12,8,8,2
22/03/2023,Calm Down,Rema & Selena Gomez,13,32,13,11
22/03/2023,I Wrote The Book,Morgan Wallen,14,13,13,6
22/03/2023,Rock And A Hard Place,Bailey Zimmerman,15,24,9,36
22/03/2023,Snooze,SZA,16,28,10,12
22/03/2023,Creepin',Metro Boomin| The Weeknd & 21 Savage,17,26,2,15
22/03/2023,Favorite Song,Toosii,18,18,3,-
22/03/2023,Something In The Orange,Zach Bryan,19,33,3,47
22/03/2023,Just Wanna Rock,Lil Uzi Vert,20,30,6,20
22/03/2023,Anti-Hero,Taylor Swift,21,36,1,21
22/03/2023,Sure Thing,Miguel,22,39,13,11
22/03/2023,Man Made A Bar,Morgan Wallen Featuring Eric Church,23,12,12,2
22/03/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,24,38,6,15
22/03/2023,Rich Flex,Drake & 21 Savage,25,42,1,19
22/03/2023,River,Miley Cyrus,26,26,1,-
22/03/2023,Red Ruby Da Sleeze,Nicki Minaj,27,21,21,2
22/03/2023,Wasted On You,Morgan Wallen,28,44,3,56
22/03/2023,Golden Hour,JVKE,29,45,10,24
22/03/2023,Unholy,Sam Smith & Kim Petras,30,46,1,25
22/03/2023,'98 Braves,Morgan Wallen,31,15,15,2
22/03/2023,Sunrise,Morgan Wallen,32,17,17,2
22/03/2023,As It Was,Harry Styles,33,1,45,-
22/03/2023,Players,Coi Leray,34,26,5,-
22/03/2023,Thank God,Kane Brown With Katelyn Brown,35,12,20,-
22/03/2023,Cowgirls,Morgan Wallen Featuring ERNEST,36,23,23,2
22/03/2023,Cuff It,Beyonce,37,50,4,16
22/03/2023,Painting Pictures,Superstar Pride,38,48,7,4
22/03/2023,Ceilings,Lizzy McAlpine,39,39,2,-
22/03/2023,Bad Habit,Steve Lacy,40,1,33,-
22/03/2023,Until I Found You,Stephen Sanchez,41,25,10,-
22/03/2023,The Kind Of Love We Make,Luke Combs,42,7,31,-
22/03/2023,Whiskey Friends,Morgan Wallen,43,19,19,2
22/03/2023,Jaded,Miley Cyrus,44,44,1,-
22/03/2023,Wait For U,Future Featuring Drake & Tems,45,1,41,-
22/03/2023,Under The Influence,Chris Brown,46,7,26,-
22/03/2023,Devil Don't Know,Morgan Wallen,47,16,16,2
22/03/2023,Going; Going; Gone,Luke Combs,48,28,10,-
22/03/2023,Bebe Dame,Fuerza Regida X Grupo Frontera,49,10,10,-
22/03/2023,Trance,Metro Boomin| Travis Scott & Young Thug,50,24,2,-
29/03/2023,Last Night,Morgan Wallen,1,1,1,8
29/03/2023,Kill Bill,SZA,2,4,1,15
29/03/2023,Boy's A Liar; Pt. 2,PinkPantheress & Ice Spice,3,3,1,7
29/03/2023,Flowers,Miley Cyrus,4,2,1,10
29/03/2023,Die For You,The Weeknd & Ariana Grande,5,5,1,22
29/03/2023,Thinkin' Bout Me,Morgan Wallen,6,6,6,3
29/03/2023,All Of The Girls You Loved Before,Taylor Swift,7,7,1,-
29/03/2023,Favorite Song,Toosii,8,18,8,4
29/03/2023,Creepin',Metro Boomin| The Weeknd & 21 Savage,9,17,2,16
29/03/2023,Ella Baila Sola,Eslabon Armado X Peso Pluma,10,10,1,-
29/03/2023,You Proof,Morgan Wallen,11,8,5,42
29/03/2023,TQG,Karol G x Shakira,12,7,5,4
29/03/2023,Thought You Should Know,Morgan Wallen,13,10,10,17
29/03/2023,Anti-Hero,Taylor Swift,14,21,1,22
29/03/2023,Calm Down,Rema & Selena Gomez,15,13,13,12
29/03/2023,Rock And A Hard Place,Bailey Zimmerman,16,15,9,37
29/03/2023,One Thing At A Time,Morgan Wallen,17,9,7,9
29/03/2023,Snooze,SZA,18,16,10,13
29/03/2023,Something In The Orange,Zach Bryan,19,19,3,48
29/03/2023,Just Wanna Rock,Lil Uzi Vert,20,20,6,21
29/03/2023,Everything I Love,Morgan Wallen,21,11,10,4
29/03/2023,Ain't That Some,Morgan Wallen,22,12,8,3
29/03/2023,Sure Thing,Miguel,23,22,13,12
29/03/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,24,24,6,16
29/03/2023,Rich Flex,Drake & 21 Savage,25,25,1,20
29/03/2023,I Wrote The Book,Morgan Wallen,26,14,13,7
29/03/2023,5 Leaf Clover,Luke Combs,27,27,1,-
29/03/2023,Golden Hour,JVKE,28,29,10,25
29/03/2023,Wasted On You,Morgan Wallen,29,28,3,57
29/03/2023,Lavender Haze,Taylor Swift,30,2,14,-
29/03/2023,Players,Coi Leray,31,34,26,6
29/03/2023,As It Was,Harry Styles,32,33,1,46
29/03/2023,Unholy,Sam Smith & Kim Petras,33,30,1,26
29/03/2023,Man Made A Bar,Morgan Wallen Featuring Eric Church,34,23,12,3
29/03/2023,Love You Anyway,Luke Combs,35,5,4,-
29/03/2023,Painting Pictures,Superstar Pride,36,38,7,5
29/03/2023,Cuff It,Beyonce,37,37,4,17
29/03/2023,Cowgirls,Morgan Wallen Featuring ERNEST,38,36,23,3
29/03/2023,The Kind Of Love We Make,Luke Combs,39,42,7,32
29/03/2023,Red Ruby Da Sleeze,Nicki Minaj,40,27,21,3
29/03/2023,Wait For U,Future Featuring Drake & Tems,41,45,1,42
29/03/2023,Bad Habit,Steve Lacy,42,40,1,34
29/03/2023,Until I Found You,Stephen Sanchez,43,41,25,11
29/03/2023,Ceilings,Lizzy McAlpine,44,39,39,3
29/03/2023,Sunrise,Morgan Wallen,45,32,17,3
29/03/2023,Under The Influence,Chris Brown,46,46,7,27
29/03/2023,'98 Braves,Morgan Wallen,47,31,15,3
29/03/2023,Going; Going; Gone,Luke Combs,48,48,28,11
29/03/2023,Next Thing You Know,Jordan Davis,49,49,1,-
29/03/2023,Freestyle,Lil Baby,50,34,13,-
05/04/2023,Last Night,Morgan Wallen,1,1,1,9
05/04/2023,Kill Bill,SZA,2,2,1,16
05/04/2023,Boy's A Liar; Pt. 2,PinkPantheress & Ice Spice,3,3,1,8
05/04/2023,Flowers,Miley Cyrus,4,4,1,11
05/04/2023,Die For You,The Weeknd & Ariana Grande,5,5,1,23
05/04/2023,Thinkin' Bout Me,Morgan Wallen,6,6,6,4
05/04/2023,Favorite Song,Toosii,7,8,7,5
05/04/2023,You Proof,Morgan Wallen,8,11,5,43
05/04/2023,Love You Anyway,Luke Combs,9,35,5,5
05/04/2023,Creepin',Metro Boomin| The Weeknd & 21 Savage,10,9,2,17
05/04/2023,Calm Down,Rema & Selena Gomez,11,15,11,13
05/04/2023,Ella Baila Sola,Eslabon Armado X Peso Pluma,12,10,10,2
05/04/2023,Anti-Hero,Taylor Swift,13,14,1,23
05/04/2023,La Bebe,Yng Lvcas x Peso Pluma,14,14,1,-
05/04/2023,Something In The Orange,Zach Bryan,15,19,3,49
05/04/2023,Snooze,SZA,16,18,10,14
05/04/2023,5 Leaf Clover,Luke Combs,17,27,17,2
05/04/2023,TQG,Karol G x Shakira,18,12,5,5
05/04/2023,One Thing At A Time,Morgan Wallen,19,17,7,10
05/04/2023,All Of The Girls You Loved Before,Taylor Swift,20,7,7,2
05/04/2023,Thought You Should Know,Morgan Wallen,21,13,10,18
05/04/2023,Sure Thing,Miguel,22,23,13,13
05/04/2023,Rock And A Hard Place,Bailey Zimmerman,23,16,9,38
05/04/2023,Just Wanna Rock,Lil Uzi Vert,24,20,6,22
05/04/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,25,24,6,17
05/04/2023,Rich Flex,Drake & 21 Savage,26,25,1,21
05/04/2023,Everything I Love,Morgan Wallen,27,21,10,5
05/04/2023,Wasted On You,Morgan Wallen,28,29,3,58
05/04/2023,Players,Coi Leray,29,31,26,7
05/04/2023,Ain't That Some,Morgan Wallen,30,22,8,4
05/04/2023,As It Was,Harry Styles,31,32,1,47
05/04/2023,Low Down,Lil Baby,32,32,1,-
05/04/2023,Golden Hour,JVKE,33,28,10,26
05/04/2023,Fast Car,Luke Combs,34,34,1,-
05/04/2023,Like Crazy,Jimin,35,35,1,-
05/04/2023,I Wrote The Book,Morgan Wallen,36,26,13,8
05/04/2023,Lavender Haze,Taylor Swift,37,30,2,15
05/04/2023,Beso,Rosalia & Rauw Alejandro,38,38,1,-
05/04/2023,Growin' Up And Gettin' Old,Luke Combs,39,39,1,-
05/04/2023,Unholy,Sam Smith & Kim Petras,40,33,1,27
05/04/2023,Man Made A Bar,Morgan Wallen Featuring Eric Church,41,34,12,4
05/04/2023,Cowgirls,Morgan Wallen Featuring ERNEST,42,38,23,4
05/04/2023,Painting Pictures,Superstar Pride,43,36,7,6
05/04/2023,Eyes Closed,Ed Sheeran,44,44,1,-
05/04/2023,Cuff It,Beyonce,45,37,4,18
05/04/2023,Bad Habit,Steve Lacy,46,42,1,35
05/04/2023,Wait For U,Future Featuring Drake & Tems,47,41,1,43
05/04/2023,The Kind Of Love We Make,Luke Combs,48,39,7,33
05/04/2023,Under The Influence,Chris Brown,49,46,7,28
05/04/2023,AMG,Gabito Ballesteros| Peso Pluma & Natanael Cano,50,50,1,-
12/04/2023,Last Night,Morgan Wallen,1,1,1,10
12/04/2023,Kill Bill,SZA,2,2,1,17
12/04/2023,Flowers,Miley Cyrus,3,4,1,12
12/04/2023,Boy's A Liar; Pt. 2,PinkPantheress & Ice Spice,4,3,1,9
12/04/2023,Fight The Feeling,Rod Wave,5,5,1,-
12/04/2023,Ella Baila Sola,Eslabon Armado X Peso Pluma,6,12,6,3
12/04/2023,Die For You,The Weeknd & Ariana Grande,7,5,1,24
12/04/2023,Favorite Song,Toosii,8,7,7,6
12/04/2023,Thinkin' Bout Me,Morgan Wallen,9,6,6,5
12/04/2023,You Proof,Morgan Wallen,10,8,5,44
12/04/2023,La Bebe,Yng Lvcas x Peso Pluma,11,14,11,2
12/04/2023,Calm Down,Rema & Selena Gomez,12,11,11,14
12/04/2023,Anti-Hero,Taylor Swift,13,13,1,24
12/04/2023,Something In The Orange,Zach Bryan,14,15,3,50
12/04/2023,Creepin',Metro Boomin| The Weeknd & 21 Savage,15,10,2,18
12/04/2023,Rock And A Hard Place,Bailey Zimmerman,16,23,9,39
12/04/2023,Dogtooth,Tyler| The Creator,17,17,1,-
12/04/2023,Snooze,SZA,18,16,10,15
12/04/2023,One Thing At A Time,Morgan Wallen,19,19,7,11
12/04/2023,Love You Anyway,Luke Combs,20,9,5,6
12/04/2023,Fast Car,Luke Combs,21,34,21,2
12/04/2023,Thought You Should Know,Morgan Wallen,22,21,10,19
12/04/2023,TQG,Karol G x Shakira,23,18,5,6
12/04/2023,Slut Me Out,NLE Choppa,24,24,1,-
12/04/2023,Lavender Haze,Taylor Swift,25,37,2,16
12/04/2023,Sure Thing,Miguel,26,22,13,14
12/04/2023,Wasted On You,Morgan Wallen,27,28,3,59
12/04/2023,5 Leaf Clover,Luke Combs,28,17,17,3
12/04/2023,Just Wanna Rock,Lil Uzi Vert,29,24,6,23
12/04/2023,Rich Flex,Drake & 21 Savage,30,26,1,22
12/04/2023,Sorry Not Sorry,Tyler| The Creator,31,31,1,-
12/04/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,32,25,6,18
12/04/2023,Golden Hour,JVKE,33,33,10,27
12/04/2023,As It Was,Harry Styles,34,31,1,48
12/04/2023,Players,Coi Leray,35,29,26,8
12/04/2023,Unholy,Sam Smith & Kim Petras,36,40,1,28
12/04/2023,Everything I Love,Morgan Wallen,37,27,10,6
12/04/2023,Ain't That Some,Morgan Wallen,38,30,8,5
12/04/2023,Low Down,Lil Baby,39,32,32,2
12/04/2023,I Wrote The Book,Morgan Wallen,40,36,13,9
12/04/2023,AMG,Gabito Ballesteros| Peso Pluma & Natanael Cano,41,50,41,2
12/04/2023,Void,Melanie Martinez,42,42,1,-
12/04/2023,PRC,Peso Pluma X Natanael Cano,43,43,1,-
12/04/2023,Por Las Noches,Peso Pluma,44,44,1,-
12/04/2023,All Of The Girls You Loved Before,Taylor Swift,45,20,7,3
12/04/2023,Like Crazy,Jimin,46,35,35,2
12/04/2023,The Kind Of Love We Make,Luke Combs,47,48,7,34
12/04/2023,Beso,Rosalia & Rauw Alejandro,48,38,38,2
12/04/2023,Cowgirls,Morgan Wallen Featuring ERNEST,49,42,23,5
12/04/2023,Wait For U,Future Featuring Drake & Tems,50,47,1,44
19/04/2023,Search & Rescue,Drake,1,1,1,-
19/04/2023,Last Night,Morgan Wallen,2,1,1,11
19/04/2023,Ella Baila Sola,Eslabon Armado X Peso Pluma,3,6,3,4
19/04/2023,Kill Bill,SZA,4,2,1,18
19/04/2023,Flowers,Miley Cyrus,5,3,1,13
19/04/2023,La Bebe,Yng Lvcas x Peso Pluma,6,11,6,3
19/04/2023,Boy's A Liar; Pt. 2,PinkPantheress & Ice Spice,7,4,1,10
19/04/2023,You Proof,Morgan Wallen,8,10,5,45
19/04/2023,Thinkin' Bout Me,Morgan Wallen,9,9,6,6
19/04/2023,Favorite Song,Toosii,10,8,7,7
19/04/2023,Die For You,The Weeknd & Ariana Grande,11,7,1,25
19/04/2023,Calm Down,Rema & Selena Gomez,12,12,11,15
19/04/2023,Fast Car,Luke Combs,13,21,13,3
19/04/2023,Slut Me Out,NLE Choppa,14,24,14,2
19/04/2023,Anti-Hero,Taylor Swift,15,13,1,25
19/04/2023,Rock And A Hard Place,Bailey Zimmerman,16,16,9,40
19/04/2023,Something In The Orange,Zach Bryan,17,14,3,51
19/04/2023,Creepin',Metro Boomin| The Weeknd & 21 Savage,18,15,2,19
19/04/2023,One Thing At A Time,Morgan Wallen,19,19,7,12
19/04/2023,Snooze,SZA,20,18,10,16
19/04/2023,Thought You Should Know,Morgan Wallen,21,22,10,20
19/04/2023,Wasted On You,Morgan Wallen,22,27,3,60
19/04/2023,Love You Anyway,Luke Combs,23,20,5,7
19/04/2023,Fight The Feeling,Rod Wave,24,5,5,2
19/04/2023,Sure Thing,Miguel,25,26,13,15
19/04/2023,TQG,Karol G x Shakira,26,23,5,7
19/04/2023,PRC,Peso Pluma X Natanael Cano,27,43,27,2
19/04/2023,Lavender Haze,Taylor Swift,28,25,2,17
19/04/2023,Por Las Noches,Peso Pluma,29,44,29,2
19/04/2023,Golden Hour,JVKE,30,33,10,28
19/04/2023,Just Wanna Rock,Lil Uzi Vert,31,29,6,24
19/04/2023,AMG,Gabito Ballesteros| Peso Pluma & Natanael Cano,32,41,32,3
19/04/2023,As It Was,Harry Styles,33,34,1,49
19/04/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,34,32,6,19
19/04/2023,Rich Flex,Drake & 21 Savage,35,30,1,23
19/04/2023,Players,Coi Leray,36,35,26,9
19/04/2023,Ain't That Some,Morgan Wallen,37,38,8,6
19/04/2023,Everything I Love,Morgan Wallen,38,37,10,7
19/04/2023,Low Down,Lil Baby,39,39,32,3
19/04/2023,Cupid,Fifty Fifty,40,40,1,-
19/04/2023,The Kind Of Love We Make,Luke Combs,41,47,7,35
19/04/2023,Next Thing You Know,Jordan Davis,42,42,2,-
19/04/2023,I Wrote The Book,Morgan Wallen,43,40,13,10
19/04/2023,Unholy,Sam Smith & Kim Petras,44,36,1,29
19/04/2023,Happy,NF,45,45,1,-
19/04/2023,Wait For U,Future Featuring Drake & Tems,46,50,1,45
19/04/2023,Tennessee Whiskey,Chris Stapleton,47,16,66,-
19/04/2023,Man Made A Bar,Morgan Wallen Featuring Eric Church,48,12,5,-
19/04/2023,Cowgirls,Morgan Wallen Featuring ERNEST,49,49,23,6
19/04/2023,5 Leaf Clover,Luke Combs,50,28,17,4
26/04/2023,Last Night,Morgan Wallen,1,2,1,12
26/04/2023,Ella Baila Sola,Eslabon Armado X Peso Pluma,2,3,2,5
26/04/2023,Kill Bill,SZA,3,4,1,19
26/04/2023,Search & Rescue,Drake,4,1,1,2
26/04/2023,La Bebe,Yng Lvcas x Peso Pluma,5,6,5,4
26/04/2023,Princess Diana,Ice Spice & Nicki Minaj,6,6,1,-
26/04/2023,Un x100to,Grupo Frontera X Bad Bunny,7,7,1,-
26/04/2023,Flowers,Miley Cyrus,8,5,1,14
26/04/2023,Fast Car,Luke Combs,9,13,9,4
26/04/2023,Favorite Song,Toosii,10,10,7,8
26/04/2023,Boy's A Liar; Pt. 2,PinkPantheress & Ice Spice,11,7,1,11
26/04/2023,Chemical,Post Malone,12,12,1,-
26/04/2023,You Proof,Morgan Wallen,13,8,5,46
26/04/2023,Thinkin' Bout Me,Morgan Wallen,14,9,6,7
26/04/2023,Die For You,The Weeknd & Ariana Grande,15,11,1,26
26/04/2023,Calm Down,Rema & Selena Gomez,16,12,11,16
26/04/2023,Anti-Hero,Taylor Swift,17,15,1,26
26/04/2023,Por Las Noches,Peso Pluma,18,29,18,3
26/04/2023,Slut Me Out,NLE Choppa,19,14,14,3
26/04/2023,PRC,Peso Pluma X Natanael Cano,20,27,20,3
26/04/2023,Rock And A Hard Place,Bailey Zimmerman,21,16,9,41
26/04/2023,Something In The Orange,Zach Bryan,22,17,3,52
26/04/2023,Creepin',Metro Boomin| The Weeknd & 21 Savage,23,18,2,20
26/04/2023,AMG,Gabito Ballesteros| Peso Pluma & Natanael Cano,24,32,24,4
26/04/2023,One Thing At A Time,Morgan Wallen,25,19,7,13
26/04/2023,Snooze,SZA,26,20,10,17
26/04/2023,Wasted On You,Morgan Wallen,27,22,3,61
26/04/2023,Thought You Should Know,Morgan Wallen,28,21,10,21
26/04/2023,Love You Anyway,Luke Combs,29,23,5,8
26/04/2023,Sure Thing,Miguel,30,25,13,16
26/04/2023,Daylight,David Kushner,31,31,1,-
26/04/2023,Cupid,Fifty Fifty,32,40,32,2
26/04/2023,Golden Hour,JVKE,33,30,10,29
26/04/2023,Superhero (Heroes & Villains),Metro Boomin| Future & Chris Brown,34,34,6,20
26/04/2023,TQG,Karol G x Shakira,35,26,5,8
26/04/2023,Lavender Haze,Taylor Swift,36,28,2,18
26/04/2023,As It Was,Harry Styles,37,33,1,50
26/04/2023,Players,Coi Leray,38,36,26,10
26/04/2023,Rich Flex,Drake & 21 Savage,39,35,1,24
26/04/2023,Just Wanna Rock,Lil Uzi Vert,40,31,6,25
26/04/2023,Next Thing You Know,Jordan Davis,41,42,41,3
26/04/2023,Bebe Dame,Fuerza Regida X Grupo Frontera,42,10,11,-
26/04/2023,Low Down,Lil Baby,43,39,32,4
26/04/2023,El Azul,Junior H x Peso Pluma,44,44,1,-
26/04/2023,Fight The Feeling,Rod Wave,45,24,5,3
26/04/2023,Ain't That Some,Morgan Wallen,46,37,8,7
26/04/2023,The Kind Of Love We Make,Luke Combs,47,41,7,36
26/04/2023,Never Felt So Alone,Labrinth,48,48,1,-
26/04/2023,Peaches,Jack Black,49,49,1,-
26/04/2023,Everything I Love,Morgan Wallen,50,38,10,8
03/05/2023,Last Night,Morgan Wallen,1,1,1,13
03/05/2023,Ella Baila Sola,Eslabon Armado X Peso Pluma,2,2,2,6
03/05/2023,Un x100to,Grupo Frontera X Bad Bunny,3,7,3,2
03/05/2023,Kill Bill,SZA,4,3,1,20
03/05/2023,La Bebe,Yng Lvcas x Peso Pluma,5,5,5,5
03/05/2023,Search & Rescue,Drake,6,4,1,3
03/05/2023,Fast Car,Luke Combs,7,9,7,5
03/05/2023,Flowers,Miley Cyrus,8,8,1,15
03/05/2023,Favorite Song,Toosii,9,10,7,9
03/05/2023,Double Fantasy,The Weeknd Featuring Future,10,10,1,-
03/05/2023,Thinkin' Bout Me,Morgan Wallen,11,14,6,8
03/05/2023,You Proof,Morgan Wallen,12,13,5,47
03/05/2023,Boy's A Liar; Pt. 2,PinkPantheress & Ice Spice,13,11,1,12
03/05/2023,Die For You,The Weeknd & Ariana Grande,14,15,1,27
03/05/2023,Calm Down,Rema & Selena Gomez,15,16,11,17
03/05/2023,Por Las Noches,Peso Pluma,16,18,16,4
03/05/2023,Anti-Hero,Taylor Swift,17,17,1,27
03/05/2023,PRC,Peso Pluma X Natanael Cano,18,20,18,4
03/05/2023,Slut Me Out,NLE Choppa,19,19,14,4
03/05/2023,Something In The Orange,Zach Bryan,20,22,3,53
03/05/2023,Rock And A Hard Place,Bailey Zimmerman,21,21,9,42
